barcode,brand,product_name,size,category_1,category_2,category_3
046100020395,SARGENTO,"SARGENTO SNACK BITES WISCONSIN SHARP NATURAL CHEDDAR CHEESE, 6 OZ",1 OZ,SNACKING CHEESE,SNACK PACKS,OTHER
637480054607,ATKINS,ATKINS STRAWBERRY CHEESECAKE DESSERT BAR 5PK,5 PK,GROCERY,WEIGHT MANAGEMENT,ENDULGE
4175828157208,PERDUE,ENTREE,NULL,CHICKEN,FRESH MEAT,BREASTS
815074020737,CHOSEN FOODS,AVOCADO OIL,250 ML,GROCERY,OILS/CONDIMENTS,CENTER STORE BETTER CONDIMENTS/OILS
021908460260,LARABAR,"LARABAR CORE - GINGERBREAD, 5 COUNT",5 PACK,SNACK BARS,NUTRITIONAL BAR,HEALTH BARS
012000205620,LIFEWTR,LIFEWTR ENHANCED WATER PLUS ZINC 1 LITER PET BOTTLE,1 LITER,LRB,WATER,NCB
036000185041,HUGGIES,HUGGIES NATURAL CARE PREMOISTENED BABY WIPE LIGHTLY SCENTED BAG 240 COUNT,240 COUNT,TOTAL WIPES,BABY WIPES,BUNDLED
012000163760,STARBUCKS,STARBUCKS FRAPPUCINO WHITE CHOCOLATE MOCHA CHILLED COFFEE DRINK GLASS BOTTLES 9.5 OZ 15 CT,9.5 OZ,LRB,RTD COFFEE,NCB
028400409032,CHEETOS,CHEETOS CRUNCHY CHEESE  XXTRA FLAMIN' HOT 2.25 OZ 1 CT,2.25 OZ,FLNA,SALTY SNACKS,CURLS AND PUFFS
080089782844,NYX PROFESSIONAL MAKEUP,NYX ORIGINAL KITS LIP,1 CT,COLOR COSMETICS,KITS,NOT APPLICABLE
036000421217,POISE,POISE IMPRESSA ADULT-INCONTINENCE SIZING KIT BAG 6 COUNT,6 COUNT,ADULT INCONTINENCE,ADULT BLADDER SUPPORT,LIGHT END
050428411841,CVS,FLEXIBLE COTTON SWABS,NULL,COSMETICS AND NAIL GROOMING,COTTON PRODUCTS,COTTON SWAB
028400331227,DORITOS,DORITOS TORTILLA CHIP SIMPLY ORGANIC TORTILLA CHIP WHITE CHEDDAR 2.375 OZ 1 CT,2.375 OZ,FLNA,SALTY SNACKS,TORTILLA CHIPS
051461036329,BOOTS NO. 7,BOOTS NO. 7 SHIMMER GEL,NULL,COLD REMEDIES,THERMOMETERS,DEVICES
049000532388,AHA,"AHA SPARKLING CITRUS + GREEN TEA FLAVORED WATER WITH CAFFEINE & ELECTROLYTES, 12 OZ CANS, 8 PK",96 OZ,BEVERAGES,SPARKLING WATER,FLAVORED
800897829995,NYX PROFESSIONAL MAKEUP,NYX SOFT MATTE LIP CREAM,0.27 OZ,COLOR COSMETICS,LIP,LIPSTICK
071249325629,LOREAL PARIS COSMETICS,LRL NL CLR NL TOP CT IN ONE LQD GRN TEA BTL,1 CT,NAIL,NAIL,ENAMEL
800897197872,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP BUTTER GLOSS CREAMY LIP GLOSS MARSHMALLOW BLG,0.27 OZ,COLOR COSMETICS,LIP,LIP GLOSS
050428357187,CVS,BEAUTY 360 MOISTURIZING ANTIBACTERIAL BODY WASH,NULL,BATH AND SHOWER,BODY WASH,UNISEX
046100400142,SARGENTO,"SARGENTO SHREDDED COLBY-JACK NATURAL CHEESE, FINE CUT, 8 OZ",8 OZ,SHREDDED CHEESE,SHREDDED CHEESE,COLBY JACK
036000372649,PULL-UPS,PULL UPS PREMOISTENED BIG KID WIPE BAG SFT PACK AL GNTL FLSH ALCH FOUR 4PK 51 CT,NULL,TOTAL WIPES,FLUSHABLE WIPES,BUNDLED
048500203668,TAZO,"TAZO BLACK TEA, AWAKE, 42 OZ",BELL,LRB,RTD TEA,NCB
048500203798,STARBUCKS,STARBUCKS COLD BREW PREMIUM COFFEE BEVERAGE COCOA AND HONEY FLAVORED BOTTLE 40 OZ 1 CT,40 OZ,LRB,RTD COFFEE,NCB
076430230669,SHEA MOISTURE,SHEA MOISTURE REGULAR HAIR CONDITIONER LIQUID SP 34 OZ,34 OZ,DAILY HAIR CARE,WASH & CARE,REGULAR/BASIC CONDITIONERS
089540125763,HIRAM WALKER,HW CD BAN 30 12/1L NB US,1  L,TOTAL SPIRITS,CORDIALS AND LIQUERS,FRUIT
036000495553,HUGGIES,HUGGIES LITTLE SNUGGLERS DIAPERS 180 COUNT SIZE 2,NULL,DIAPERS,POME,SUPER COLOSSAL
041554459791,MAYBELLINE,MBLNE ULTRA LINER BRSH TIP EYE LNRS LQD WTRPRF,1 CT,COLOR COSMETICS,EYE,EYE LINER
095008019819,ESSIE,ES NL LCQR LQD HGH CLS AFR BTL,1 CT,NAIL,NAIL,ENAMEL
016000143128,CHEX MIX,GENERAL MILLS CHEX MIX GHOST PEPPER SNACK MIX 15 OZ - 0016000143121,15 OZ,SNACKS,SALTY SNACKS,SNACK MIX
079105122153,NUTRO,NUTRO™ NATURAL CHOICE™ DRY DOG ADULT SMALL BITES CHICKEN AND BROWN RICE,30 LB,PET NEEDS,PET FOOD,DRY DOG FOOD
602652282041,KIND,CHOCOLATE PEANUT BUTTER,12 CT,GROCERY,SNACK BARS,ENERGY & NUTRITION BARS / SNACK BARS
045143071005,MCR SAFETY,"MCR SAFETY COTTON JERSEY GLOVES LARGE, BROWN",NULL,HOME HEALTH CARE,AIDES FOR DAILY LIVG,AIDES FOR DAILY LIVING
080432114926,THE GLENLIVET,GLEN 14Y 80 6/750 US,750  ML,TOTAL SPIRITS,WHISKEY,SINGLE MALT
082592633217,NAKED,NAKED FRUIT SMOOTHIE 100% JUICE SMOOTHIE BERRY BLAST 32 OZ,NULL,LRB,J&D,NCB
028400112277,TOSTITOS,TOSTITOS TORTILLA CHIP CHIPOTLE BAG 9 OZ,9 OZ,FLNA,SALTY SNACKS,TORTILLA CHIPS
045173065876,TICONDEROGA,TRU-RAY SMART STACK 12X18  120CT-6,NULL,HOUSEHOLD,OFFICE SUPPLIES,CONSTRUCTION PAPER
052000014259,GATORADE,GATORADE FLOW BLACKBERRY WAVE THIRST QUENCHER PLASTIC BOTTLE 12 OZ 12 CT,12 OZ,LRB,SPORTS DRINK,NCB
028400381901,FRITOS,SABRITAS TURBO FLAMAS 2.75 OZ 1 CT,2.75 OZ,FLNA,SALTY SNACKS,CORN CHIPS
012000171642,LIFEWTR,LIFEWTR PURIFIED WATER (24 - 20 FLUID OUNCE) 480 FLUID OUNCE 24 PACK PLASTIC BOTTLES,24 OZ,LRB,WATER,NCB
036000195033,HUGGIES,HUGGIES NATURAL CARE PREMOISTENED BABY WIPE TUB AL HYPO ALLERGENIC FRAGRANCE FOUR ALC,64 COUNT,TOTAL WIPES,BABY WIPES,SINGLE
089758000067,MARYS GONE CRACKERS,"MARYS GONE CRACKERS DOUBLE CHOCOLATE LOVE COOKIES, 6 PACKS OF 5.5 OZ",6 OZ,GROCERY,SNACKS,COOKIES
036000474107,PULL-UPS,PULL UPS LEARNING DESIGNS GIRLS SIZE 3T/4T 116CT BOX,LARGE,TRAINING PANTS,TRAINING PANTS,SPECIAL
804551931666,SHARPIE,23034PK6 MAGNUM BLACK CHISEL PERMANENT MARKER 6-PK,6 CT,WRITING INSTRUMENTS,MARKERS,PERMANENT MARKERS
800897122393,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP HOLIDAY GIMME SUPER STARS LINER VAULT KIT,1 CT,COLOR COSMETICS,EYE,EYE LINER
085000007044,CARLO ROSSI,CARLO ROSSI CHABLIS CALIFORNIA 1 CT 1.5 LT - 0085000007041,1.5 L,WHITE WINE,TABLE,NV CHABLIS
764302015154,SHEA MOISTURE,SHEA MOISTURE SERUM FACIAL MOISTURIZER YUZU LEMON ALL TYPE DROPPER BOTTLE RP 1 OZ - 0764302015151,1 OZ,FACE,FACIAL MOISTURIZERS INCL ANTI AGE / SERUMS,SERUM
041554409284,MAYBELLINE,MAYBELLINE PUMPED UP COLOSSAL WASHABLE MASCARA CLASSIC BLACK,9.6999999999999993 ML,COLOR COSMETICS,EYE,MASCARA
028400094481,STACYS,STACYS CRACKER SIMPLY NAKED SEA SALT ZERO GRAMS TRANS FAT BAG 3 OZ,NULL,FLNA,SALTY SNACKS,PITA/BAGEL CHIPS
011111019133,DOVE,DOVE MANGO & ALMOND BATH BOMB CARDBORD BX WTH WNDW 5.6 OZ - 0011111019131,6 OZ,PERSONAL WASH,BATH ADDITIVES,BATH BOMB
853352008039,ARTHRITIS WONDER,ARTHRITIS WONDER PAIN RELIEVING CREAM - 8OZ JAR,8 OZ,ARTHRITIS PAIN RELIEF,CREAM,NULL
035000514004,COLGATE TOOTHPASTE,"COLGATE, FLUORIDE TOOTHPASTE",4.5 OZ,TOOTHPASTE,MULTI BENEFIT,BASE
041100808776,MIRALAX LAXATIVES,MIRALAX ADULT LAXATIVES PEG PWD 8.3 OZ 8.3 OZ RP - 4110080877,8.3000000000000007 OZ,HEALTH & WELLNESS,TOTAL DIGESTIVE HEALTH,ADULT LAXATIVES
016000272880,NATURE VALLEY,NATURE VALLEY CHOCOLATE PEANUT BUTTER CRISPY CREAMY WAFER BAR - 1 COUNT,1 PACK,SNACK BARS,CEREAL/GRANOLA BARS,SNACK BARS
072940742258,RED GOLD,12/20Z RED GOLD TOMATO KETCHUP MADE W REAL SUGAR, ,GROCERY,PREMADE SAUCES,CONDIMENTS
062338871417,RESOLVE,RESOLVE REGULAR STAIN REMOVER 92 OZ,46 OZ,ALL LAUNDRY,LAUNDRY ADDITIVE,STAIN ODOR  REMOVER
071249355909,LOREAL PARIS COSMETICS,LOREAL PARIS COLOUR RICHE SHINE GLOSSY ULTRA RICH LIPSTICK GLASSY GARNET,1 CT,COLOR COSMETICS,LIP,LIPSTICK
090174444380,TIGI,TIGI BLUE CATWALK REGULAR HAIR CONDITIONER LIQUID DAMAGED RP 25.36 OZ,25 OZ,DAILY HAIR CARE,WASH & CARE,REGULAR/BASIC CONDITIONERS
2700714302633,DEGREE MEN,DEGREE MEN MOTIONSENSE ULTRACLEAR BLACK + WHITE DEODORANT MOTIONSENSE 48 HOUR ALMNM ZRCNM TRCH G#1 PLASTIC CONTAINER RP 2.7 OZ - 2700714302631,NULL,APDEO,APDEO X BODY SPRAY/MISTS,APDEO X BODY SPRAY/MISTS
070470446141,YOPLAIT,"YOPLAIT WHIPS! NON-FAT GREEK YOGURT - STRAWBERRY CHEESECAKE MOUSSE, 4 OZ",1 PACK,YOGURT,REFRIGERATED YOGURT,GRK SNGL SRV & MPK
012000163173,MOUNTAIN DEW,MTN DEW SODA DEW CAN IN BOX 7.5 OZ 15 CT,7.5 OZ,LRB,CSD,CSD
667803000905,PG TIPS,PG TIPS NATURAL BLACK TEA - 40 BAGS - 0667803000901,NULL,TOTAL TEA,LEAF TEA,MAINSTREAM BLACK
605592382444,NEXXUS,NEXXUS HUMECTRESS MOISTURIZING HAIR CONDITIONER LIQUID SP 33.8 OZ,34 OZ,DAILY HAIR CARE,WASH & CARE,REGULAR/BASIC CONDITIONERS
016500594604,ALKA SELTZER PLUS,"ALKA-SELTZER PLUS FIZZ DAY/NIGHT, 20 CT, POWERFAST",20 CT,HEALTH & WELLNESS,UPPER RESPIRATORY,ADULT COLD/FLU
036093001068,IZZE,IZZE REGULAR BLACKBERRY SPARKLING JUICE DRK 1 CT 16 OZ,NULL,LRB,J&D,CSD
800897184162,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP GLITTER GOALS LIQUID EYE LINER QUARTZY GGLEL,0.13 OZ,COLOR COSMETICS,EYE,EYE LINER
012000012709,LIPTON,LIPTON HLF & HLF ICD T LMND PREPARED ICED TEA PLSTC BL WRP IN PLST 12 CT 16.9 OZ,NULL,LRB,RTD TEA,NCB
054000440069,SCOTT,SCOTT EXTRA SOFT MEGA ROLL 1 PLY 469 COTTON TOILET TISSUE UNSCENTED 6 CT,6 ROLLS,BATH TISSUE,BATH TISSUE VALUE,BUNDLED
077043003466,ST IVES,ST. IVES ENERGIZING SCRUB - COCONUT & COFFEE - 6 OZ,6 OZ,FACE,FACIAL SCRUBS / EXFOLIATORS,ALL OTHER SCRUBS
050428519868,CVS,EUCALYPTUS AND PEPPERMINT SCENTED SOOTHING MINERAL SALTS FOR SORE TIRED MUSCLES,NULL,BATH AND SHOWER,BATH ADDITIVES,BATH SALT
083085290528,FRANCISCAN ESTATE,FRANCISCAN ESTATE CHARDONNAY CALIFORNIA 1 CT .75  - 0083085290523,750 ML,WHITE WINE,TABLE,CHARDONNAY
011111554016,DOVE,DOVE DRY OIL SOAP 16 CT RP 64 OZ, ,PERSONAL WASH,BAR SOAP,BAR SOAP INCL FACE
095008030302,ESSIE,ES GEL LK CLR SHN KIT NL TOP CT LQD SLS IN PLSH SMKN HOT BOX,1 CT,NAIL,NAIL,ENAMEL
092227767095,AMYLU,APPLE & MAPLE MINI LINKS,9 OZ,REFRIGERATED MEATS,BREAKFAST SASUSAGE,CHICKEN BREAKFAST SAUSAGE
088477850656,MRS. FIELDS,MRS. FIELDS CHOCOLATE PEANUT BUTTER COOKIES,NULL,MAGAZINES - ETC,SOCIAL/LITERARY,MAGZ
016000160521,NATURE VALLEY,NATURE VALLEY SWEET & SALTY PEANUT BAR - 15 COUNT,15 PACK,SNACK BARS,WHOLESOME SNACKS,CHEWY SNACK BAR
071249152676,LOREAL PARIS HAIR COLOR,PREFERENCE MOUSSE ABSOLUE BASIC PERM BLACK NTRL LQD,1 CT,WOMENS HAIR COLOR,BASIC PERMANENT,BASIC PERMANENT
011111012219,DOVE,DOVE MOUSSE SOAP CAN RP 10.3 OZ - 0011111012211,10 OZ,PERSONAL WASH,BODY WASH,BODY WASH X ACNE
036000676525,COTTONELLE,SNGL RL WHT 1 PLY 176 CT TLT TS 24 CT,24 ROLLS,BATH TISSUE,BATH TISSUE PREMIUM,BUNDLED
046000287416,OLD EL PASO,OLD EL PASO FLOUR DINNER KIT 8 CT 15.2 OZ - 0046000287411,15.2 OZ,TACO,MEXICAN MEAL KITS,TACO KIT
041100572547,CLARITIN,CLARITIN BASE ADLT BASE AH ORAL DISLV TAB LRT 60 CT RP 60 CT - 4110057254,60 CT,HEALTH & WELLNESS,UPPER RESPIRATORY,ADULT ALLERGY
026600770037,AIR WICK,AIR WCK STC UPS FRSH WTRS SLD STCK ON SLV 2 CT 002660077003,2 CT,AIR CARE,SLOW RELEASE,SLOW RELEASE
045173165965,TICONDEROGA,TRU-RAY 9X12 HOT ASSORTED 50CT - 50,NULL,HOUSEHOLD,OFFICE SUPPLIES,CONSTRUCTION PAPER
071249418536,LOREAL PARIS COSMETICS,LOREAL PARIS TRUE MATCH EYE CREAM IN A CONCEALER PERCENT HYALURONIC ACID DARK W,1 CT,COLOR COSMETICS,FACE COSMETICS,CONCEALER
062338011011,AIR WICK,AIR WICK ESN MST SCENTED OIL REFILL LVND EUCL SG BTL ON CRD 0.67 FL OZ 006233801101,67 OZ,AIR CARE,MIST DIFFUSER,MIST DIFFUSER
899539000250,TERRAPIN,TERRAPIN HI-5 CALIFORNIA STYLE IPA 6 PACK 12OZ AL CAN,12 OZ,BEER,CRAFT,6PK 12OZ AL CAN
079400482617,SUAVE,SUAVE ROSE WATER & ALOE HAND SOAP 13.5 OZ,13.5 OZ,PERSONAL WASH,LIQUID HAND SOAP,LIQUID HAND SOAP
034100003326,REDDS,REDDS 4 PACK 16OZ AL CAN,16 OZ,FMB W/COOLERS,FMB,4PK 16OZ AL CAN
079400634290,DOVE,DOVE SHEER FRESH DRY SPRAY ANTIPERSPIRANT 3.7 OZ,3.7 OZ,APDEO,APDEO X BODY SPRAY/MISTS,SPRAY
012000204845,STARBUCKS,STARBUCKS DOUBLE SHOT COFFEE DRINK ESPRESSO BLONDE 6.5 OZ 1 CT,6.5 OZ,LRB,RTD COFFEE,NCB
028400191029,LAYS,LAY'S DIP RANCH 2.875 OZ 1 CT,2.875 OZ,FLNA,DIPS,SS DIPS
041224711945,ROLAND,"ROLAND TARTLETTES STRAWBERRY, 20 PACKS OF 7 OZ",7.05 OZ,DESSERTS,SPECIALTY DESSERTS,TARTS
085000015254,CARLO ROSSI BOX,CARLO ROSSI MERLOT CALIFORNIA 1 CT 5 LT - 0085000015251,5 L,RED WINE,TABLE,MERLOT
028400613958,DORITOS,DORITOS TORTILLA CHIP TAPATIO BAG 9.75 OZ 1 CT,9.75 OZ,FLNA,SALTY SNACKS,TORTILLA CHIPS
019014805303,IAMS,IAMS PROACTIVE HEALTH DRY DOG 40LB,40 LBS,PET NEEDS,PET FOOD,DOG FOOD
764302015734,SHEA MOISTURE,SHEA MOISTURE MEN WAVE POMADE POMADE ARGAN OIL & SHE BT#1 HAIR STYLING PRODUCT RP 4 OZ - 0764302015731,4 OZ,DAILY HAIR CARE,STYLING,STYLING AIDS
071249412251,LOREAL PARIS COSMETICS,LOREAL PARIS MATTE LIP CRAYON SMOOTH CARAMEL,0.04 OZ,COLOR COSMETICS,LIP,LIPSTICK
911111518325,MCDONALDS,CARAMEL LATTE - MEDIUM,MEDIUM ,NON_ALCOHOL_BEVERAGE,HOT_BEVERAGE,COFFEE_LATTE_FLAVORED
028400666312,FRITOS,FRITOS FLAVORED CORN CHIPS SPICY JALAPENO 2 OZ 1 CT,2 OZ,FLNA,SALTY SNACKS,CORN CHIPS
822142312953,TIGI,TIGI CATWALK YOUR HIGHNESS NOURISHING HAIR CONDITIONER LIQUID RP 8.45 OZ,8 OZ,DAILY HAIR CARE,WASH & CARE,REGULAR/BASIC CONDITIONERS
022700996209,NOXZEMA,NOXZEMA CONTINUOUS CLEAN FACIAL CLEANSER CLEANSING REGULAR CREAM RP 6 OZ - 0022700996201,6 OZ,FACE,FACIAL CLEANSERS/MUR,FACIAL CLEANSERS/MUR
028400145251,ROLD GOLD,ROLD GOLD PRETZEL SOURDOUGH ORIGINAL 28 OZ 2 CT,28 OZ,FLNA,SALTY SNACKS,PRETZELS
062338951287,AIR WICK,FRESHMATIC ULTRA AUTOMATIC SPRAY REFILL GREEN APPLE,NULL,AUTOMATIC SPRAYS,AUTOMATIC AIR FRESHENER REFILL,AUTOMATIC AIR FRESHENER REFILL
090174462902,TIGI,TIGI BED HEAD HH HAIRD HLD HAIR SPRY LIQUID AERS 2PK 10.6 OZ,10 OZ,DAILY HAIR CARE,STYLING,STYLING
800897830793,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP WICKED WICKED LASHES JEZEBEL KIT,1 CT,COLOR COSMETICS,EYE,ARTIFICIAL EYELASHES / ADHESIVES / REMOVERS
028400045940,FRITOS,FRITOS SCOOPS CORN CHIP REGULAR BAG 18 OZ 1 CT,18 OZ,FLNA,SALTY SNACKS,CORN CHIPS
071249065860,LOREAL PARIS COSMETICS,LP SSP WR SINGLE EYE LNRS PNCL,1 CT,COLOR COSMETICS,EYE,EYE LINER
092567106455,INSTYLE,IN STYLE, ,MAGAZINES,WOMENS,FASHION
079400055637,SUAVE,SUAVE KIDS SMOOTHERS TEARLESS DETANGLING SHAMPOO AND CONDITIONER IN ONE LIQUID PLASTIC BOTTLE IN CARDBOARD SLEEVE RP 48 OZ,48 OZ,DAILY HAIR CARE,WASH & CARE,WASH & CARE
794000404042,AXE,AXE DARK TEMPTATION 3 OZ,3 OZ,APDEO,APDEO X BODY SPRAY/MISTS,APDEO X BODY SPRAY/MISTS
041554554090,MAYBELLINE,MAYBELLINE NEW YORK THE BURGUNDY BAR EYESHADOW,0.33 OZ,COLOR COSMETICS,EYE,EYE SHADOW
800897188139,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP CALIFORNIA BEAMIN CALIFORNIA BEAMIN FACE AND BODY BRONZER,1 CT,COLOR COSMETICS,FACE COSMETICS,BRONZER /  HIGHLIGHTER / CONTOUR
035000448118,COLGATE TOOTHBRUSHES,COL 360 ADVANCED 4ZONE TOOTHBRUSH CS MU CHS 2PK,NULL,MANUAL TB,ADVANCED CLEAN,SUPER PREMIUM
800897849245,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP COLOR CORRECTING COLOR CORRECTING LIQUID PRIMER,1 CT,COLOR COSMETICS,FACE COSMETICS,PRIMER
095008030616,ESSIE,ESSIE NAIL COLOR KEEP CALM,1 CT,NAIL,NAIL,ENAMEL
052000100327,PROPEL,PROPEL  LEMON   33.8Z,NULL,LRB,WATER,NCB
052000002843,PROPEL,PROPEL BODY PEACH ENHANCED WATER PLSTC WRPD PLST BTLS 6 CT 101.4 OZ,NULL,LRB,WATER,NCB
036000464818,U BY KOTEX,U BY KOTEX TAMPON REGULAR PLASTIC UNSCENTED NNFL FTPK EXPN ALL ARND TTL PROTECTION EV,15 COUNT,FEMININE CARE,REMAINING,REGULAR
305216826001,PONDS,PONDS CSR S-FM FCL A-N LQ 4 OZ,4 OZ,FACE,FACE CREAM AND LOTIONS,FACE CREAM AND LOTIONS
050428284797,CVS,BABY SAFETY SWABS,55 ,COSMETICS AND NAIL GROOMING,COTTON PRODUCTS,COTTON SWAB
2700710765647,BREYERS,BREYERS FROZEN CREAMY VANILLA ICE CREAM HALF THE FAT 56 OZ,56 OZ,PACKAGED ICE CREAM,PACKAGED ICE CREAM,ICE CREAM
640034201334,CLARINS,"CLARINS SELF TANNING INSTANT GEL, 4.5 OZ",NULL,ACNE/HSC,DSD SUNCARE,PRESTIGE SKINCARE
071249638446,LOREAL PARIS COSMETICS,LOREAL PARIS INFALLIBLE PRO MATTE LIQUID LIPSTICK,1 CT,COLOR COSMETICS,LIP,LIPSTICK
3035050000004,SMITH AND NEPHEW,SMITH AND NEPHEW DERMAL WOUND CLEANSER 8 OZ,NULL,HOME HEALTH CARE,CAREGIVER,WOUND CARE
041554073409,MAYBELLINE,FAST GEL NAIL LACQUER RUBY GLITZ,NULL,NAIL,NAIL,ENAMEL
060559209019,NEXXUS,NEXXUS THERAPPE MOISTURIZING SHAMPOO LIQUID DRY PLASTIC BOTTLE PUMP RP 44 OZ,44 OZ,DAILY HAIR CARE,WASH & CARE,REGULAR/ BASIC SHAMPOO
050428387375,CVS,"GOLD EMBLEM ABOUND MANGO FREEZE-DRIED FRUIT CRISPS, 1 OZ",NULL,SNACKS,DRIED FRUIT,SALTY SNACKS
038137101932,AVEENO,AVEENO POSITIVELY AGELESS FACE SUNBLOCK LOTION SPF 70,NULL,SKIN CARE (EXPIRED),SUN PROTECTION (EXPIRED),FACE (EXPIRED)
028400406949,DORITOS,DORITOS TORTILLA CHIP NACHO CHEESE 2.75 OZ 1 CT,2.75 OZ,FLNA,SALTY SNACKS,TORTILLA CHIPS
070882021622,SUAVE,SUAVE BODY WASH EXTR DRY SKIN HYDR MSTR THRP LIQUID CC BTR SH BTR BOTOTALE 12 FL OZ,12 OZ,PERSONAL WASH,BODY WASH X ACNE,BODY WASH X ACNE
764302271314,SHEA MOISTURE,SHEA MOISTURE FACIAL CLEANSER SOOTHING & HYDRATING MATCH GRN T & PRBTCS MILK RP 4.5 OZ - 0764302271311, OZ,FACE,TONERS,ALL OTHER TONERS
070470271040,YOPLAIT,"YOPLAIT LIGHT NON-FAT YOGURT - PINEAPPLE UPSIDE DOWN CAKE,  6OZ",1 PACK,YOGURT,REFRIGERATED YOGURT,TRD SNGL SRV & MPK
637480040907,ATKINS,ATKINS S'MORES MEAL BAR 5PK,5 PK,GROCERY,WEIGHT MANAGEMENT,MEAL
047445960056,CHOICE ORGANIC TEAS,"CHOICE ORGANIC TEAS REGULARITY ORGANIC WELLNESS TEA BAGS, 96CT",1.1000000000000001 OZ,PACKAGED TEA,HERBAL,TEA BAG
012000163739,STARBUCKS,STARBUCKS ICED ESPRESSO ESPRESSO BEVERAGE SALTED CARAMEL MOCHA FLAVORED BOTTLE 14 OZ 1 CT,14 OZ,LRB,RTD COFFEE,NCB
062338027982,AIR WICK,ESSENTIAL OILS REFILLS FRESH LINEN,NULL,SCENTED OIL PLUG INS,SCENTED OIL REFILLS,SCENTED OIL REFILLS
3600523512904,LOREAL PARIS COSMETICS,LOREAL PARIS BALMAIN PARIS LIPSTICK,1 CT,COLOR COSMETICS,LIP,LIPSTICK
074323091779,BIMBO,"BIMBO GLASEADOS, SINGLE SERVING INDIVIDUALLY WRAPPED",NULL,MAINSTREAM,BIMBO BREAD,BREAD
0840243121472,BLUE BUFFALO WILDERNESS,WILDERNESS SNAKE RIVER GRILL STIX 6 OZ,6 OZ,PET,PET FOOD,DOG TREAT
016000509825,FIBER ONE,FIBER ONE PEANUT BUTTER CHEWY BAR - 1 COUNT,1 PACK,SNACK BARS,NUTRITIONAL BAR,ADULT TARGETED HEALTH
041554525496,MAYBELLINE,MBLNE CLR SNSTNL VIVIDS STP LP CLR STCK TBE,1 CT,COLOR COSMETICS,LIP,LIPSTICK
888526144268,INSTANT POT MAGAZINE,INSTANT POT MAGAZINE, ,MAGAZINES,FOOD,FOOD GENERAL
071990300074,COORS LIGHT,COORS LIGHT 24 PACK 12OZ GL BTL,12 OZ,BEER,PREMIUM LIGHT,24PK 12OZ GL BTL
050428397916,CVS,HERBAL FLAXSEED OIL 1000 MG DIETARY SUPPLEMENT,NULL,VITAMINS AND SUPPLEMENTS,SUPPLEMENTS,HEART HEALTH SUPPLEMENT
090174477074,TIGI,TIGI CATWALK CURLESQUE REGULAR HAIR CONDITIONER NON AEROSOL SPRAY RP 7.27 OZ,7 OZ,DAILY HAIR CARE,WASH & CARE,SPRAYS/SPRITZ
085000011270,LIBERTY CREEK,LIBERTY CREEK WHITE ZINFANDEL CALIFORNIA 1 CT 1.5 LT - 0085000011272,1.5 L,ROSE WINE,TABLE,WHITE ZINFANDEL
817719020515,FITCRUNCH,FITCRUNCH WHEY PROTEIN BARK CHOCOLATE PEANUT,1 CT,NUTRITIONAL SNACK BAR/ GRANOLA BAR,NUTRITIONAL SNACK BAR,CHOCOLATE PEANUT BUTTER
732153123991,EPIC,EPIC BAR CHICKEN BBQ 12CT,12 PACK,MEAT SNACKS,NUTRITIONAL BAR,NATURAL MEAT BARS
800897845797,NYX PROFESSIONAL MAKEUP,NYX OMBRE LIP DUO STP LP CLR PNCL,1 CT,COLOR COSMETICS,LIP,LIPSTICK
021908117911,LARABAR,LARABAR MINI CHOCOLATE CHIP COOKIE DOUGH 20CT,20 PACK,SNACK BARS,NUTRITIONAL BAR,HEALTH BARS
031655137353,COTY FRAGRANCES,1.0 OZ CS,1 OZ,PESONAL CARE,FRAGRANCE,COLOGNE
036000193039,POISE,POISE ADULT LINER VERY LIGHT BAG 48 COUNT,48 COUNT,ADULT INCONTINENCE,ADULT LINER,LIGHT END
072225261870,CLIF BAR,"CLIF BAR SWEET & SALTY, CHOCOLATE CHUNK WITH SEA SALT, 2.40 OZ",NULL,SNACKS,CLIF,NUTRITION BARS
016000457065,BETTY CROCKER,BETTY CROCKER COOKIE MX SUGAR,NULL,BAKING,BAKING MIXES,COOKIE MIX
050428393512,CVS,ORIGINAL PRESCRIPTION STRENGTH KETOTIFEN FUMARATE OPHTHALMIC SOLUTION 0035 EYE ITCH RELIEF ANTIHISTAMINE STERILE EYE DROPS,2 ,EYE CARE,EYE HEALTH,REMAINING EYE HEALTH
800897078881,NYX PROFESSIONAL MAKEUP,NYX PROFESSIONAL MAKEUP BROW IN BROW PENCIL KIT,1 CT,COLOR COSMETICS,EYE,EYEBROW
270071964482,DARK HORSE,DARK HORSE CHARDONNAY CALIFORNIA 1 CT .75  - 2700719644852,750 ML,WHITE WINE,TABLE,CHARDONNAY
047600013443,WEBER SEASONINGS,WBR STEAK 'N CHOP 6.0OZ 2X3 8EP,6 OZ,GROCERY,SPICES & SEASONINGS - MEDIUM,SPICES & SEASONINGS - MEDIUM
